id_brut_db,id_anunt_normalizat,id_procedura_finala,relatie
ot:CAN1051251:award-1,CAN1051251,CAN1051251,acelasi anunt
ot:CAN1051264:award-1,CAN1051264,CAN1051264,acelasi anunt
ot:CAN1051270:award-1,CAN1051270,CAN1051270,acelasi anunt
ot:CAN1051276:award-1,CAN1051276,CAN1051276,acelasi anunt
ot:CAN1051277:award-1,CAN1051277,CAN1051277,acelasi anunt
ot:CAN1051279:award-1,CAN1051279,CAN1051279,acelasi anunt
ot:SCN1079999:award-1,SCN1079999,SCN1079999,acelasi anunt
ot:CAN1051316:award-1,CAN1051316,CAN1051316,acelasi anunt
ot:CAN1051331:award-1,CAN1051331,CAN1051331,acelasi anunt
ot:CAN1051338:award-1,CAN1051338,CAN1051338,acelasi anunt
ot:CAN1051339:award-1,CAN1051339,CAN1051339,acelasi anunt
ot:CAN1051355:award-1,CAN1051355,CAN1051355,acelasi anunt
ot:CAN1051363:award-1,CAN1051363,CAN1051363,acelasi anunt
ot:CAN1051370:award-1,CAN1051370,CAN1051370,acelasi anunt
ot:CN1028670:award-1,CN1028670,CN1028670,acelasi anunt
ot:CAN1051394:award-1,CAN1051394,CAN1051394,acelasi anunt
ot:CAN1051398:award-1,CAN1051398,CAN1051398,acelasi anunt
ot:SCN1078778:award-1,SCN1078778,SCN1078778,acelasi anunt
ot:SCN1078778:award-2,SCN1078778,SCN1078778,acelasi anunt
ot:SCN1078778:award-3,SCN1078778,SCN1078778,acelasi anunt
ot:SCN1078778:award-4,SCN1078778,SCN1078778,acelasi anunt
ot:SCN1078778:award-5,SCN1078778,SCN1078778,acelasi anunt
ot:CN1024725:award-1,CN1024725,CN1024725,acelasi anunt
ot:CAN1051454:award-1,CAN1051454,CAN1051454,acelasi anunt
ot:CAN1051457:award-1,CAN1051457,CAN1051457,acelasi anunt
ot:CAN1051458:award-1,CAN1051458,CAN1051458,acelasi anunt
ot:CAN1051460:award-1,CAN1051460,CAN1051460,acelasi anunt
ot:CAN1051465:award-1,CAN1051465,CAN1051465,acelasi anunt
ot:CAN1051466:award-1,CAN1051466,CAN1051466,acelasi anunt
ot:CAN1051467:award-1,CAN1051467,CAN1051467,acelasi anunt
ot:CAN1051468:award-1,CAN1051468,CAN1051468,acelasi anunt
ot:CAN1051478:award-1,CAN1051478,CAN1051478,acelasi anunt
ot:CAN1051479:award-1,CAN1051479,CAN1051479,acelasi anunt
ot:CAN1051480:award-1,CAN1051480,CAN1051480,acelasi anunt
ot:CAN1051481:award-1,CAN1051481,CAN1051481,acelasi anunt
ot:CAN1051482:award-1,CAN1051482,CAN1051482,acelasi anunt
ot:CAN1051484:award-1,CAN1051484,CAN1051484,acelasi anunt
ot:CAN1051485:award-1,CAN1051485,CAN1051485,acelasi anunt
ot:CAN1051487:award-1,CAN1051487,CAN1051487,acelasi anunt
ot:CAN1051488:award-1,CAN1051488,CAN1051488,acelasi anunt
ot:CAN1051490:award-1,CAN1051490,CAN1051490,acelasi anunt
ot:CAN1051493:award-1,CAN1051493,CAN1051493,acelasi anunt
ot:CAN1051497:award-1,CAN1051497,CAN1051497,acelasi anunt
ot:CN1028761:award-1,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-10,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-11,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-12,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-13,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-14,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-15,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-2,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-3,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-4,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-5,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-6,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-7,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-8,CN1028761,CN1028761,acelasi anunt
ot:CN1028761:award-9,CN1028761,CN1028761,acelasi anunt
ot:CAN1051501:award-1,CAN1051501,CAN1051501,acelasi anunt
ot:CAN1051503:award-1,CAN1051503,CAN1051503,acelasi anunt
ot:CAN1051522:award-1,CAN1051522,CAN1051522,acelasi anunt
ot:CAN1051556:award-1,CAN1051556,CAN1051556,acelasi anunt
ot:CAN1051598:award-1,CAN1051598,CAN1051598,acelasi anunt
ot:CAN1051599:award-1,CAN1051599,CAN1051599,acelasi anunt
ot:CAN1051600:award-1,CAN1051600,CAN1051600,acelasi anunt
ot:CN1025798:award-1,CN1025798,CN1025798,acelasi anunt
ot:SCN1077186:award-1,SCN1077186,SCN1077186,acelasi anunt
ot:SCN1077494:award-1,SCN1077494,SCN1077494,acelasi anunt
ot:SCN1078931:award-1,SCN1078931,SCN1078931,acelasi anunt
ot:SCN1078931:award-10,SCN1078931,SCN1078931,acelasi anunt
ot:SCN1078931:award-2,SCN1078931,SCN1078931,acelasi anunt
ot:SCN1078931:award-3,SCN1078931,SCN1078931,acelasi anunt
ot:SCN1078931:award-4,SCN1078931,SCN1078931,acelasi anunt
ot:SCN1078931:award-5,SCN1078931,SCN1078931,acelasi anunt
ot:SCN1078931:award-6,SCN1078931,SCN1078931,acelasi anunt
ot:SCN1078931:award-7,SCN1078931,SCN1078931,acelasi anunt
ot:SCN1078931:award-8,SCN1078931,SCN1078931,acelasi anunt
ot:SCN1078931:award-9,SCN1078931,SCN1078931,acelasi anunt
ot:CAN1051633:award-1,CAN1051633,CAN1051633,acelasi anunt
ot:CAN1051636:award-1,CAN1051636,CAN1051636,acelasi anunt
ot:CAN1051664:award-1,CAN1051664,CAN1051664,acelasi anunt
ot:CAN1051675:award-1,CAN1051675,CAN1051675,acelasi anunt
ot:SCN1079476:award-1,SCN1079476,SCN1079476,acelasi anunt
ot:SCN1082682:award-1,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-10,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-11,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-12,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-13,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-14,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-15,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-16,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-17,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-18,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-19,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-2,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-20,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-21,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-22,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-23,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-24,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-25,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-26,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-27,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-28,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-29,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-3,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-30,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-31,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-32,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-33,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-34,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-35,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-36,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-37,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-38,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-39,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-4,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-40,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-5,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-6,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-7,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-8,SCN1082682,SCN1082682,acelasi anunt
ot:SCN1082682:award-9,SCN1082682,SCN1082682,acelasi anunt
ot:CAN1051704:award-1,CAN1051704,CAN1051704,acelasi anunt
ot:CAN1051714:award-1,CAN1051714,CAN1051714,acelasi anunt
ot:CAN1051750:award-1,CAN1051750,CAN1051750,acelasi anunt
ot:CAN1051770:award-1,CAN1051770,CAN1051770,acelasi anunt
ot:CN1028876:award-1,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-10,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-11,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-12,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-13,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-14,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-15,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-16,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-17,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-18,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-19,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-2,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-20,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-21,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-22,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-23,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-24,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-25,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-26,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-27,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-28,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-29,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-3,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-30,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-31,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-32,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-33,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-34,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-35,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-36,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-37,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-38,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-39,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-4,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-40,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-41,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-42,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-43,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-44,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-45,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-46,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-47,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-48,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-49,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-5,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-50,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-51,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-52,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-53,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-54,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-6,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-7,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-8,CN1028876,CN1028876,acelasi anunt
ot:CN1028876:award-9,CN1028876,CN1028876,acelasi anunt
ot:SCN1077654:award-1,SCN1077654,SCN1077654,acelasi anunt
ot:SCN1079337:award-1,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-10,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-11,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-12,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-13,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-14,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-15,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-16,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-17,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-18,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-19,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-2,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-20,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-21,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-22,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-23,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-24,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-25,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-26,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-27,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-28,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-29,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-3,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-30,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-31,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-32,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-33,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-34,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-35,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-36,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-37,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-38,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-39,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-4,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-40,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-5,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-6,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-7,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-8,SCN1079337,SCN1079337,acelasi anunt
ot:SCN1079337:award-9,SCN1079337,SCN1079337,acelasi anunt
ot:CAN1051816:award-1,CAN1051816,CAN1051816,acelasi anunt
ot:CN1028969:award-1,CN1028969,CN1028969,acelasi anunt
ot:CN1028969:award-2,CN1028969,CN1028969,acelasi anunt
ot:CN1028969:award-3,CN1028969,CN1028969,acelasi anunt
ot:CN1028969:award-4,CN1028969,CN1028969,acelasi anunt
ot:CN1028969:award-5,CN1028969,CN1028969,acelasi anunt
ot:CN1028969:award-6,CN1028969,CN1028969,acelasi anunt
ot:CN1028969:award-7,CN1028969,CN1028969,acelasi anunt
ot:CN1028970:award-1,CN1028970,10727-2020,"inregistrare SICAP a procedurii 10727-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1028970:award-2,CN1028970,10727-2020,"inregistrare SICAP a procedurii 10727-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1028970:award-3,CN1028970,10727-2020,"inregistrare SICAP a procedurii 10727-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1028970:award-4,CN1028970,10727-2020,"inregistrare SICAP a procedurii 10727-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1028970:award-5,CN1028970,10727-2020,"inregistrare SICAP a procedurii 10727-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1028970:award-6,CN1028970,10727-2020,"inregistrare SICAP a procedurii 10727-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029069:award-1,CN1029069,CN1029069,acelasi anunt
ot:CN1029069:award-2,CN1029069,CN1029069,acelasi anunt
ot:CN1029069:award-3,CN1029069,CN1029069,acelasi anunt
ot:CN1029069:award-4,CN1029069,CN1029069,acelasi anunt
ot:CN1029069:award-5,CN1029069,CN1029069,acelasi anunt
ot:CN1029078:award-1,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-10,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-11,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-12,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-13,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-14,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-15,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-16,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-17,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-18,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-19,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-2,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-20,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-21,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-22,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-23,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-3,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-4,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-5,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-6,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-7,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-8,CN1029078,CN1029078,acelasi anunt
ot:CN1029078:award-9,CN1029078,CN1029078,acelasi anunt
ot:CAN1051904:award-1,CAN1051904,CAN1051904,acelasi anunt
ot:CAN1051907:award-1,CAN1051907,CAN1051907,acelasi anunt
ot:CAN1051913:award-1,CAN1051913,CAN1051913,acelasi anunt
ot:CAN1051927:award-1,CAN1051927,CAN1051927,acelasi anunt
ot:CN1028981:award-1,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-10,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-11,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-12,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-13,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-14,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-15,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-16,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-2,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-3,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-4,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-5,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-6,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-7,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-8,CN1028981,CN1028981,acelasi anunt
ot:CN1028981:award-9,CN1028981,CN1028981,acelasi anunt
ot:CAN1051934:award-1,CAN1051934,CAN1051934,acelasi anunt
ot:CAN1051938:award-1,CAN1051938,CAN1051938,acelasi anunt
ot:CAN1051950:award-1,CAN1051950,CAN1051950,acelasi anunt
ot:CAN1051953:award-1,CAN1051953,CAN1051950,"inregistrare SICAP duplicata (aceeasi zi, valoare, titlu)"
ot:CAN1051952:award-1,CAN1051952,CAN1051952,acelasi anunt
ot:CAN1051954:award-1,CAN1051954,CAN1051954,acelasi anunt
ot:CAN1051958:award-1,CAN1051958,CAN1051958,acelasi anunt
ot:CAN1051959:award-1,CAN1051959,CAN1051959,acelasi anunt
ot:CAN1051960:award-1,CAN1051960,CAN1051960,acelasi anunt
ot:CAN1051983:award-1,CAN1051983,CAN1051983,acelasi anunt
ot:CAN1052000:award-1,CAN1052000,CAN1052000,acelasi anunt
ot:CAN1052001:award-1,CAN1052001,CAN1052001,acelasi anunt
ot:CN1025298:award-1,CN1025298,CN1025298,acelasi anunt
ot:CAN1052050:award-1,CAN1052050,CAN1052050,acelasi anunt
ot:CAN1052055:award-1,CAN1052055,CAN1052055,acelasi anunt
ot:CAN1052060:award-1,CAN1052060,CAN1052060,acelasi anunt
ot:CN1029075:award-1,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-10,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-11,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-12,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-13,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-14,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-15,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-16,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-17,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-18,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-19,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-2,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-3,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-4,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-5,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-6,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-7,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-8,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:CN1029075:award-9,CN1029075,159237-2020,"inregistrare SICAP a procedurii 159237-2020 (castigatori, valoare, titlu, perioada)"
ot:SCN1083008:award-1,SCN1083008,SCN1083008,acelasi anunt
ot:SCN1083008:award-2,SCN1083008,SCN1083008,acelasi anunt
ot:SCN1083008:award-3,SCN1083008,SCN1083008,acelasi anunt
ot:SCN1083009:award-1,SCN1083009,SCN1083009,acelasi anunt
ot:SCN1083009:award-2,SCN1083009,SCN1083009,acelasi anunt
ot:SCN1083009:award-3,SCN1083009,SCN1083009,acelasi anunt
ot:SCN1083009:award-4,SCN1083009,SCN1083009,acelasi anunt
ot:SCN1083009:award-5,SCN1083009,SCN1083009,acelasi anunt
ot:CAN1052075:award-1,CAN1052075,CAN1052075,acelasi anunt
ot:CAN1052076:award-1,CAN1052076,CAN1052076,acelasi anunt
ot:CAN1052078:award-1,CAN1052078,CAN1052078,acelasi anunt
ot:CAN1052081:award-1,CAN1052081,CAN1052081,acelasi anunt
ot:CAN1052083:award-1,CAN1052083,CAN1052083,acelasi anunt
ot:CAN1052088:award-1,CAN1052088,CAN1052088,acelasi anunt
ot:CAN1052095:award-1,CAN1052095,CAN1052095,acelasi anunt
ot:CAN1052096:award-1,CAN1052096,CAN1052096,acelasi anunt
ot:CAN1052098:award-1,CAN1052098,CAN1052098,acelasi anunt
ot:CAN1052107:award-1,CAN1052107,CAN1052107,acelasi anunt
ot:CAN1052112:award-1,CAN1052112,CAN1052112,acelasi anunt
ot:CAN1052118:award-1,CAN1052118,CAN1052118,acelasi anunt
ot:CAN1052126:award-1,CAN1052126,CAN1052126,acelasi anunt
ot:CAN1052127:award-1,CAN1052127,CAN1052127,acelasi anunt
ot:CAN1052132:award-1,CAN1052132,CAN1052132,acelasi anunt
ot:CAN1052133:award-1,CAN1052133,CAN1052133,acelasi anunt
ot:CAN1052134:award-1,CAN1052134,CAN1052134,acelasi anunt
ot:CAN1052135:award-1,CAN1052135,CAN1052135,acelasi anunt
ot:CAN1052137:award-1,CAN1052137,CAN1052137,acelasi anunt
ot:CAN1052144:award-1,CAN1052144,CAN1052144,acelasi anunt
ot:CAN1052149:award-1,CAN1052149,CAN1052149,acelasi anunt
ot:CAN1052156:award-1,CAN1052156,CAN1052156,acelasi anunt
ot:CAN1052157:award-1,CAN1052157,CAN1052157,acelasi anunt
ot:CAN1052161:award-1,CAN1052161,CAN1052161,acelasi anunt
ot:CAN1052163:award-1,CAN1052163,CAN1052163,acelasi anunt
ot:CN1029210:award-1,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-10,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-11,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-12,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-13,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-14,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-15,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-16,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-17,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-18,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-19,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-2,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-20,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-21,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-22,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-23,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-24,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-25,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-26,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-27,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-28,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-29,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-3,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-30,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-31,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-32,CN1029210,CN1029210,acelasi anunt
